Santos Laguna,Cruz Azul
0.1564529426749548,0.1564529426749548
0.29022020866204107,0.29022020866204107
0.269179243534043,0.269179243534043
0.16644249891854992,0.16644249891854992
0.07718770887347749,0.07718770887347749
0.02863663999206015,0.02863663999206015
