Rayados,León FC
0.09484080256122981,0.21313418537628162
0.22340277936645242,0.329469928227502
0.2631188290315996,0.2546527986925068
0.2065970064988856,0.1312169282151667
0.12166268160489926,0.050709875383152955
0.057316641111641475,0.015677803139291454
